"","hour","meanH","sdH","minH","maxH","varH","rateH","posH","negH","neutH","proximityH"
"62","Feb 05 15",-0.308764285714286,0.576400522616459,-0.9022,0.6369,0.332237562472527,14,0.0665,0.200428571428571,0.733071428571429,-219.77373015873
"63","Feb 05 16",-0.162152941176471,0.633535494386115,-0.8658,0.6114,0.401367222647059,17,0.116764705882353,0.165352941176471,0.717941176470588,-218.865931372549
"64","Feb 05 17",-0.2740125,0.621704287623947,-0.9217,0.6114,0.38651622125,8,0.0785,0.191625,0.72975,-217.893784722222
"65","Feb 05 18",-0.1844,0.64723409829829,-0.872,0.6395,0.418911978,11,0.0959090909090909,0.145545454545455,0.758545454545455,-216.955934343434
"66","Feb 05 19",-0.098,0.450974387500907,-0.7783,0.6114,0.203377898181818,12,0.0625,0.0808333333333333,0.856583333333333,-216.128773148148
"67","Feb 05 20",0.0291230769230769,0.549905107198576,-0.8658,0.6114,0.302395626923077,13,0.103384615384615,0.0905384615384615,0.806,-214.856346153846
"68","Feb 05 21",-0.143935714285714,0.553801025927798,-0.9058,0.6114,0.306695576318681,14,0.0800714285714286,0.151642857142857,0.768285714285714,-213.780853174603
"69","Feb 05 22",-0.0896285714285714,0.602394471295694,-0.8658,0.5859,0.362879099047619,7,0.0825714285714286,0.118,0.799428571428571,-212.955873015873
"70","Feb 05 23",0.09182,0.426455809355827,-0.7717,0.5859,0.181864557333333,10,0.1296,0.0888,0.7816,-211.765333333333
"71","Feb 06 00",-0.4564875,0.622017524873697,-0.9341,0.7804,0.38690580125,8,0.056375,0.2955,0.64825,-210.795763888889
"72","Feb 06 01",-0.276607142857143,0.6373724795105,-0.9601,0.6486,0.406243677637363,14,0.0792142857142857,0.1975,0.723285714285714,-209.789682539683
"73","Feb 06 02",-0.417754545454545,0.476729651613231,-0.9186,0.4767,0.227271160727273,11,0.0433636363636364,0.212636363636364,0.744,-208.969494949495
"74","Feb 06 03",0.0761555555555555,0.480700514839874,-0.8029,0.6037,0.23107298496732,18,0.107888888888889,0.071,0.821166666666667,-207.88725308642
"75","Feb 06 04",-0.538225,0.364543498776209,-0.8074,0,0.1328919625,4,0.05275,0.20175,0.7455,-206.570833333333
"76","Feb 06 05",-0.0230666666666667,0.497580340246678,-0.7717,0.5859,0.247586195,9,0.137,0.109333333333333,0.753666666666667,-205.868703703704
"77","Feb 06 06",0.12094,0.605847388374333,-0.8658,0.6114,0.367051058,5,0.1532,0.0964,0.7504,-204.942444444444
"78","Feb 06 07",-0.4198,0.337019010344125,-0.7184,0,0.113581813333333,4,0.103,0.225,0.672,-203.589652777778
"79","Feb 06 08",-0.3201,0.356608216394407,-0.8658,0,0.12716942,5,0.0086,0.149,0.8424,-202.828444444444
"80","Feb 06 09",-0.0664142857142857,0.462856095089937,-0.8858,0.5859,0.214235764761905,7,0.0631428571428571,0.0911428571428572,0.845714285714286,-201.870198412698
"81","Feb 06 10",0.26735,0.558572332827182,-0.765,0.6114,0.312003051,6,0.1565,0.0591666666666667,0.784333333333333,-200.91625
"82","Feb 06 11",0.0173333333333333,0.443258318556682,-0.7316,0.5859,0.196477936969697,12,0.0779166666666667,0.0700833333333333,0.852,-199.818148148148
"83","Feb 06 12",-0.00845454545454547,0.636449008740899,-0.8658,0.5859,0.405067340727273,11,0.127727272727273,0.134181818181818,0.738090909090909,-198.828282828283
"84","Feb 06 13",0.2182125,0.489887562439927,-0.5994,0.8439,0.239989823833333,16,0.149,0.0459375,0.8050625,-197.951892361111
"85","Feb 06 14",-0.0902266666666667,0.603619418255607,-0.952,0.5859,0.364356402095238,15,0.0719333333333333,0.138,0.790066666666667,-196.843444444444
"86","Feb 06 15",-0.0737941176470588,0.583750882730155,-0.8834,0.7901,0.340765093088235,17,0.149117647058824,0.161882352941176,0.689117647058824,-195.951846405229
"87","Feb 06 16",0.2440875,0.526333584811002,-0.7717,0.8658,0.2770270425,16,0.19675,0.072625,0.730625,-194.7165625
"88","Feb 06 17",0.180108333333333,0.491237430944147,-0.874,0.5859,0.241314213560606,12,0.142833333333333,0.0646666666666667,0.7925,-193.942337962963
"89","Feb 06 18",-0.0251785714285714,0.548118881235661,-0.7717,0.7034,0.300434307967033,14,0.116,0.113,0.771,-192.816646825397
"90","Feb 06 19",-0.247990476190476,0.514189251059143,-0.8229,0.5859,0.264390585904762,21,0.0490952380952381,0.15052380952381,0.800380952380952,-191.823677248677
"91","Feb 06 20",0.0461,0.520075439582704,-0.6597,0.5859,0.270478462857143,15,0.128066666666667,0.100466666666667,0.771466666666667,-190.715666666667
"92","Feb 06 21",-0.162768421052632,0.536112997057556,-0.8402,0.5859,0.287417145614035,19,0.0745263157894737,0.132,0.793473684210526,-189.872192982456
"93","Feb 06 22",-0.26994375,0.425679840519844,-0.8934,0.5859,0.181203326625,16,0.039875,0.1329375,0.827,-188.884704861111
"94","Feb 06 23",-0.374626666666667,0.410682751905463,-0.6369,0.5859,0.168660322712644,30,0.0310333333333333,0.174766666666667,0.794266666666667,-187.820666666667
"95","Feb 07 00",-0.447755172413793,0.461643348411959,-0.9072,0.5859,0.213114581133005,29,0.029,0.207620689655172,0.763379310344828,-186.953745210728
"96","Feb 07 01",-0.0507238095238095,0.565522981765341,-0.7717,0.8658,0.319816242904762,21,0.0945238095238095,0.102904761904762,0.802571428571429,-185.871137566138
"97","Feb 07 02",-0.3072875,0.40422914194,-0.6369,0.5859,0.163401199193548,32,0.04528125,0.15903125,0.7956875,-184.761796875
"98","Feb 07 03",-0.355103448275862,0.530188293023444,-0.9382,0.7876,0.281099626059113,29,0.0539310344827586,0.193275862068966,0.752793103448276,-183.803007662835
"99","Feb 07 04",-0.514919230769231,0.309402930844852,-0.7096,0.5023,0.0957301736153846,26,0.0207692307692308,0.207961538461538,0.771307692307692,-182.901239316239
"100","Feb 07 05",-0.114595238095238,0.566609398506758,-0.6369,0.6369,0.321046210476191,21,0.0714761904761905,0.13247619047619,0.796047619047619,-181.834854497354
"101","Feb 07 06",-0.445966666666667,0.384768249808383,-0.6369,0.5859,0.148046606060606,12,0.0363333333333333,0.205916666666667,0.75775,-180.678981481481
"102","Feb 07 07",-0.6369,NA,-0.6369,-0.6369,NA,1,0,0.245,0.755,-179.624444444444
"103","Feb 07 08",-0.3595,0.449161193225773,-0.6369,0.5859,0.2017457775,9,0.0224444444444444,0.163333333333333,0.814222222222222,-178.877469135802
"104","Feb 07 09",-0.26675,0.577819576511561,-0.6369,0.5859,0.333875463,6,0.0891666666666667,0.163333333333333,0.7475,-177.893842592593
"105","Feb 07 10",-0.455791666666667,0.376625257344349,-0.6369,0.5859,0.141846584469697,12,0.0455833333333333,0.215833333333333,0.738583333333333,-176.815833333333
"106","Feb 07 11",-0.38374375,0.295538626846531,-0.8516,0,0.0873430799583334,16,0.0365625,0.1765625,0.786875,-175.916319444444
"107","Feb 07 12",-0.33912,0.463818040368665,-0.7717,0.6369,0.215127174571429,15,0.0603333333333333,0.1916,0.748066666666667,-174.762944444444
"108","Feb 07 13",-0.376117142857143,0.400973683664647,-0.6369,0.5859,0.160779894991597,35,0.0263428571428571,0.173428571428571,0.800228571428571,-173.844833333333
"109","Feb 07 14",-0.36722,0.481167024810206,-0.8481,0.5859,0.231521705764706,35,0.0432285714285714,0.1876,0.769171428571429,-172.847896825397
"110","Feb 07 15",-0.453925806451613,0.41328711728268,-0.7964,0.5859,0.170806241311828,31,0.0313225806451613,0.203354838709677,0.765354838709677,-171.861514336918
"111","Feb 07 16",-0.457038888888889,0.397616126633126,-0.6369,0.5859,0.15809858415873,36,0.0299722222222222,0.210027777777778,0.76,-170.930733024691
"112","Feb 07 17",-0.432435185185185,0.460512088283929,-0.7964,0.8957,0.212071383455625,54,0.0382222222222222,0.206574074074074,0.755222222222222,-169.874557613169
"113","Feb 07 18",-0.35367380952381,0.488061462072907,-0.7269,0.5859,0.238203990760743,42,0.0376666666666667,0.176785714285714,0.785547619047619,-168.755145502645
"114","Feb 07 19",-0.46445,0.385158594056731,-0.8481,0.5994,0.148347142575758,34,0.0275,0.204735294117647,0.767735294117647,-167.871495098039
"115","Feb 07 20",-0.454192857142857,0.353191379166395,-0.6369,0.4738,0.12474415031746,28,0.0316785714285714,0.196857142857143,0.771464285714286,-166.876369047619
"116","Feb 07 21",-0.5168,0.279487874188098,-0.6369,0.4284,0.0781134718181818,23,0.0103913043478261,0.207521739130435,0.782086956521739,-165.898369565217
"117","Feb 07 22",-0.291061538461538,0.457768004191576,-0.6369,0.5859,0.209551545661538,26,0.0389615384615385,0.150653846153846,0.810384615384615,-164.848012820513
"118","Feb 07 23",-0.44328275862069,0.391895797073083,-0.9081,0.5859,0.153582315763547,29,0.0216206896551724,0.195793103448276,0.782655172413793,-163.867413793103
"119","Feb 08 00",-0.57351935483871,0.194020255676832,-0.743,0,0.0376438596129033,31,0,0.226290322580645,0.773709677419355,-162.751344086022
"120","Feb 08 01",-0.413052,0.429114900763354,-0.6908,0.802,0.184139598057143,50,0.0439,0.19082,0.76538,-161.825177777778
"121","Feb 08 02",-0.32417027027027,0.458939436736038,-0.8151,0.5859,0.210625406591592,37,0.0401351351351351,0.159972972972973,0.799972972972973,-160.853671171171
"122","Feb 08 03",-0.59045,0.271838971261106,-0.8834,0.7269,0.0738964262962963,28,0.0210357142857143,0.248928571428571,0.730035714285714,-159.779067460317
"123","Feb 08 04",-0.368456,0.453584766131609,-0.6369,0.5994,0.205739140066667,25,0.0366,0.1728,0.79068,-158.852122222222
"124","Feb 08 05",-0.538911111111111,0.321397673568375,-0.793,0.5859,0.103296464575163,18,0.0146666666666667,0.221166666666667,0.764222222222222,-157.888518518519
"125","Feb 08 06",-0.462293333333333,0.374408179601329,-0.6369,0.6289,0.140181484952381,15,0.0188666666666667,0.196133333333333,0.785,-156.956740740741
"126","Feb 08 07",0.1783,0.705983909165074,-0.6369,0.5859,0.49841328,3,0.134666666666667,0.0816666666666667,0.783666666666667,-155.601944444444
"127","Feb 08 08",-0.40748,0.35461372223872,-0.6369,0.1693,0.125750892,5,0.028,0.1906,0.7814,-154.775055555556
"128","Feb 08 09",-0.3312,0.566046409000938,-0.6369,0.5859,0.320408537142857,8,0.0505,0.18375,0.76575,-153.718576388889
"129","Feb 08 10",0.184644444444444,0.50655556484731,-0.6369,0.5859,0.256598540277778,9,0.110888888888889,0.0544444444444444,0.834666666666667,-152.960154320988
"130","Feb 08 11",-0.225933333333333,0.604060582640516,-0.7506,0.8957,0.3648891875,9,0.0796666666666667,0.173,0.747222222222222,-151.799845679012
"131","Feb 08 12",-0.136973333333333,0.601270422244988,-0.6369,0.8957,0.361526120666667,15,0.0976,0.1474,0.755,-150.747407407407
"132","Feb 08 13",-0.462519047619048,0.355647559557278,-0.6369,0.5859,0.126485186619048,21,0.0217619047619048,0.198047619047619,0.780190476190476,-149.946441798942
"133","Feb 08 14",-0.42895,0.428814598354469,-0.6908,0.5859,0.183881959761905,22,0.039,0.191363636363636,0.769681818181818,-148.799671717172
"134","Feb 08 15",-0.227715789473684,0.400646170112396,-0.7579,0.7351,0.160517353625731,19,0.0607894736842105,0.138789473684211,0.800421052631579,-147.911578947368
"135","Feb 08 16",-0.120642105263158,0.597628804634327,-0.8718,0.9633,0.357160188128655,19,0.114263157894737,0.142842105263158,0.743,-146.882792397661
"136","Feb 08 17",-0.221389473684211,0.459763507921599,-0.6369,0.5859,0.211382483216374,19,0.0732105263157895,0.138315789473684,0.788526315789474,-145.891461988304
"137","Feb 08 18",-0.450115384615385,0.367942221112124,-0.6369,0.5859,0.135381478076923,13,0.0331538461538462,0.201307692307692,0.765692307692308,-144.845534188034
"138","Feb 08 19",-0.25466875,0.467923979180023,-0.9538,0.5859,0.218952850291667,16,0.057375,0.1605,0.7819375,-143.76640625
"139","Feb 08 20",-0.4116,0.400641968668815,-0.8271,0.5859,0.160513987058824,18,0.0363888888888889,0.183777777777778,0.779888888888889,-142.911774691358
"140","Feb 08 21",-0.151985,0.469496971880824,-0.886,0.6705,0.220427406605263,20,0.0664,0.1374,0.7961,-141.933166666667
"141","Feb 08 22",-0.0435923076923077,0.446477027146113,-0.7579,0.5859,0.199341735769231,13,0.063,0.0895384615384615,0.847384615384615,-140.962200854701
"142","Feb 08 23",0.20335,0.532063463737593,-0.6369,0.6249,0.283091529444444,10,0.1317,0.0681,0.8001,-140.021611111111
"143","Feb 09 00",0.229265,0.381099542563495,-0.7263,0.5859,0.145236861342105,20,0.1158,0.03555,0.84865,-138.909708333333
"144","Feb 09 01",-0.0766153846153846,0.387372428132054,-0.8779,0.5859,0.150057398076923,13,0.0527692307692308,0.0873846153846154,0.859692307692308,-137.859145299145
"145","Feb 09 02",0.217518181818182,0.362570952554619,-0.34,0.6597,0.131457695636364,11,0.118636363636364,0.0309090909090909,0.850454545454545,-136.869267676768
"146","Feb 09 03",-0.0204,0.611506345020229,-0.6369,0.5859,0.37394001,5,0.0808,0.098,0.8212,-135.794111111111
"147","Feb 09 04",-0.0652666666666667,0.563114488803121,-0.6908,0.5859,0.3170979275,9,0.0947777777777778,0.112444444444444,0.792888888888889,-134.863425925926
"148","Feb 09 05",0.000550000000000009,0.422521712037213,-0.7322,0.6369,0.178524597142857,8,0.12225,0.096375,0.78125,-133.781006944444
"149","Feb 09 06",0.4188,0.411253303938096,0.128,0.7096,0.16912928,2,0.2635,0.0735,0.663,-132.830694444444
"150","Feb 09 08",-0.244225,0.306951791817543,-0.6369,0,0.0942194025,4,0,0.125,0.875,-130.815555555556
"151","Feb 09 09",0,0,0,0,0,3,0,0,1,-129.892222222222
"152","Feb 09 10",0.21075,0.29804550827013,0,0.4215,0.088831125,2,0.1015,0,0.8985,-128.92875
"153","Feb 09 11",0,0,0,0,0,3,0,0,1,-127.945462962963
"154","Feb 09 12",-0.0319333333333333,0.589648881397509,-0.6369,0.5411,0.347685803333333,3,0.0596666666666667,0.0816666666666667,0.858666666666667,-127.078333333333
"155","Feb 09 13",-0.54184,0.383256680307076,-0.8519,0.1134,0.146885683,5,0.0444,0.2356,0.7196,-125.7595
"156","Feb 09 14",0.20325,0.335190229571209,0,0.6996,0.11235249,4,0.11875,0.0225,0.8585,-124.739305555556
"157","Feb 09 15",-0.0111,0.589198133058821,-0.6369,0.68,0.34715444,5,0.1264,0.111,0.7626,-123.894833333333
"158","Feb 09 16",0.203625,0.330070381022853,-0.3164,0.6351,0.108946456428571,8,0.147875,0.067375,0.784625,-122.944340277778
"159","Feb 09 17",-0.0345272727272727,0.338388416146029,-0.5983,0.7184,0.114506720181818,11,0.0623636363636364,0.083,0.854636363636364,-121.921313131313
"160","Feb 09 18",-0.1343125,0.576388637335956,-0.6369,0.9358,0.33222386125,8,0.0995,0.132125,0.76825,-120.926215277778
"161","Feb 09 19",0.162583333333333,0.31733446971085,-0.3089,0.5229,0.100701165666667,6,0.111,0.0176666666666667,0.871333333333333,-119.906759259259
"162","Feb 09 20",0.0532,0.562003805274357,-0.6486,0.7906,0.315848277142857,8,0.145125,0.10025,0.754625,-118.599340277778
"163","Feb 09 21",-0.1247625,0.226637028480722,-0.6249,0,0.0513643426785714,8,0.026625,0.085875,0.8875,-117.832986111111
"164","Feb 09 22",-0.5719,NA,-0.5719,-0.5719,NA,1,0.106,0.247,0.646,-116.645277777778
"165","Feb 09 23",0.0513,0.511409252947187,-0.8217,0.6369,0.261539424,6,0.0793333333333333,0.0463333333333333,0.8745,-115.563472222222
"166","Feb 10 00",-0.181483333333333,0.582855335110409,-0.7717,0.5242,0.339720341666667,6,0.102166666666667,0.183666666666667,0.714166666666667,-114.885138888889
"167","Feb 10 01",-0.3953,0.559038621206084,-0.7906,0,0.31252418,2,0.0415,0.154,0.8045,-114.041527777778
"168","Feb 10 02",-0.6369,NA,-0.6369,-0.6369,NA,1,0,0.245,0.755,-112.911111111111
"169","Feb 10 03",-0.137644444444444,0.389570154500801,-0.6705,0.6696,0.151764905277778,9,0.0897777777777778,0.152111111111111,0.758222222222222,-111.896203703704
"170","Feb 10 04",0.0918857142857143,0.413857396649987,-0.659,0.6696,0.171277944761905,7,0.0825714285714286,0.0435714285714286,0.873714285714286,-110.828531746032
"171","Feb 10 05",0.2079,0.4158,0,0.8316,0.17288964,4,0.108,0.0255,0.8665,-109.900763888889
"172","Feb 10 06",-0.716666666666667,0.285129800851004,-0.9538,-0.4003,0.0812990033333333,3,0.0126666666666667,0.361666666666667,0.625666666666667,-109.068703703704
"173","Feb 10 07",-0.7906,NA,-0.7906,-0.7906,NA,1,0.083,0.308,0.609,-107.846944444444
"174","Feb 10 08",-0.2618,0.648333124250181,-0.836,0.6696,0.42033584,4,0.07425,0.231,0.69475,-106.757083333333
"175","Feb 10 09",-0.0605,1.0325173218886,-0.7906,0.6696,1.06609202,2,0.19,0.154,0.656,-106.033888888889
"176","Feb 10 10",0.0957857142857143,0.406816389495193,-0.34,0.6696,0.165499574761905,7,0.0878571428571429,0.045,0.867142857142857,-104.975992063492
"177","Feb 10 11",0,NA,0,0,NA,1,0,0,1,-103.573888888889
"178","Feb 10 12",0,0,0,0,0,5,0,0,1,-103.052333333333
"179","Feb 10 13",-0.118733333333333,0.626235896980257,-0.9318,0.5859,0.392171398666667,6,0.0673333333333333,0.146166666666667,0.7865,-101.713657407407
"180","Feb 10 14",0.459363636363636,0.373531664715931,-0.659,0.5859,0.139525904545455,11,0.185636363636364,0.0170909090909091,0.797272727272727,-100.697146464646
"181","Feb 10 15",0.32074,0.380190348566159,-0.5719,0.7034,0.144544701142857,15,0.163266666666667,0.0300666666666667,0.806666666666667,-99.8040740740741
"182","Feb 10 16",0.0396785714285714,0.567861999999961,-0.7906,0.7717,0.322467251043956,14,0.115571428571429,0.0814285714285714,0.803,-98.6972023809524
"183","Feb 10 17",0.2102125,0.610235622965191,-0.7845,0.8442,0.372387515535714,8,0.142375,0.053875,0.80375,-97.8019444444444
"184","Feb 10 18",0.1972375,0.616031221234536,-0.7845,0.5859,0.379494465535714,8,0.147625,0.069125,0.78325,-96.9981944444445
"185","Feb 10 19",-0.01364,0.505060478666774,-0.7777,0.6597,0.255086087111111,10,0.1068,0.0924,0.8008,-95.922
"186","Feb 10 20",0.283783333333333,0.496460888355434,-0.6124,0.5859,0.246473413666667,6,0.1275,0.032,0.8405,-94.7677777777778
"187","Feb 10 21",-0.376675,0.611435654248028,-0.91,0.6696,0.373853559285714,8,0.10125,0.226125,0.672625,-94.0296875
"188","Feb 10 22",-0.47574,0.333945756074246,-0.8932,0,0.111519768,5,0,0.2018,0.7982,-92.7439444444445
"189","Feb 10 23",-0.24454,0.725532196391035,-0.9382,0.5859,0.526396968,5,0.0798,0.2274,0.6928,-91.8379444444444
"190","Feb 11 00",0.121954545454545,0.369248922445649,-0.6969,0.5859,0.136344766727273,11,0.0877272727272727,0.0358181818181818,0.876545454545455,-90.6455303030303
"191","Feb 11 01",-0.2906,0.543459040380624,-0.9287,0.3182,0.295347728571429,8,0.107625,0.197875,0.694375,-89.9559722222222
"192","Feb 11 02",0.22355,0.385148477862759,-0.2023,0.5859,0.14833935,4,0.1175,0.0325,0.85,-88.8518055555556
"193","Feb 11 03",-0.0157571428571429,0.465505033474909,-0.7184,0.5859,0.216694936190476,7,0.0691428571428571,0.0572857142857143,0.873571428571429,-88.0502777777778
"194","Feb 11 04",0.1291,0.791200808897463,-0.7845,0.5859,0.62599872,3,0.134666666666667,0.077,0.788333333333333,-86.6442592592593
"195","Feb 11 05",0.2380125,0.50284526003107,-0.7184,0.6696,0.252853355535714,8,0.163375,0.084875,0.75175,-85.7067708333333
"196","Feb 11 06",0.00466666666666667,0.578914107042948,-0.5719,0.5859,0.335141543333333,3,0.0673333333333333,0.0796666666666667,0.853,-84.9019444444444
"197","Feb 11 07",-0.34,NA,-0.34,-0.34,NA,1,0,0.13,0.87,-83.6519444444444
"198","Feb 11 08",-0.0803,0.526683579897203,-0.6808,0.5859,0.277395593333333,4,0.10525,0.12175,0.77275,-82.8829861111111
"199","Feb 11 09",-0.681766666666667,0.230794309577453,-0.9317,-0.4767,0.0532660133333333,3,0,0.277,0.723,-81.8816666666667
"200","Feb 11 10",-0.0710666666666667,0.440025389418989,-0.5423,0.3291,0.193622343333333,3,0.0446666666666667,0.113333333333333,0.842333333333333,-80.5160185185185
"201","Feb 11 11",-0.328,0.389089719730553,-0.7579,0,0.15139081,3,0.0343333333333333,0.147666666666667,0.818,-80.1122222222222
"202","Feb 11 12",-0.204933333333333,0.273708354518698,-0.4215,0.1027,0.0749162633333333,3,0.0576666666666667,0.139,0.803333333333333,-79.1187962962963
"203","Feb 11 13",0.2144,0.581070406663427,-0.8625,0.75,0.3376428175,9,0.142444444444444,0.0743333333333333,0.783222222222222,-77.9445987654321
"204","Feb 11 14",0.0421833333333333,0.539515617629987,-0.796,0.5859,0.291077101666667,6,0.134166666666667,0.131833333333333,0.734,-76.8884259259259
"205","Feb 11 15",-0.196990909090909,0.662603684647988,-0.8779,0.5859,0.439043642909091,11,0.0952727272727273,0.182909090909091,0.721727272727273,-75.7789393939394
"206","Feb 11 16",-0.0525857142857143,0.596154352016801,-0.6369,0.5859,0.355400011428571,7,0.125571428571429,0.142142857142857,0.732285714285714,-74.8657142857143
"207","Feb 11 17",0.26742,0.443029173355937,-0.6934,0.6597,0.196274848444444,10,0.1774,0.0883,0.7343,-73.9188888888889
"208","Feb 11 18",-0.3111,0.381161603522705,-0.8779,0,0.145284168,6,0.053,0.136166666666667,0.810833333333333,-72.6202314814815
"209","Feb 11 19",-0.304564285714286,0.447541070925156,-0.9612,0.6369,0.200293010164835,14,0.0595714285714286,0.183357142857143,0.757071428571429,-71.8759920634921
"210","Feb 11 20",0.243975,0.362593415549704,-0.3164,0.5859,0.131473985,8,0.129375,0.043875,0.82675,-71.0569791666667
"211","Feb 11 21",0.28614,0.165866059560977,-0.0258,0.5859,0.0275115497142857,15,0.127933333333333,0.0161333333333333,0.855933333333333,-69.7833148148148
"212","Feb 11 22",0.0152647058823529,0.458333946131498,-0.8074,0.5255,0.210070006176471,17,0.0920588235294118,0.0885294117647059,0.819411764705882,-68.9325980392157
"213","Feb 11 23",0.04306,0.513803794622443,-0.807,0.7579,0.263994339368421,20,0.11865,0.0789,0.80235,-67.9809583333333
"214","Feb 12 00",-0.0224739130434783,0.433762556765996,-0.743,0.5859,0.188149955652174,23,0.0737826086956522,0.0690434782608696,0.857173913043478,-66.8380797101449
"215","Feb 12 01",0.0385888888888889,0.524211546755348,-0.8553,0.7769,0.274797745751634,18,0.119166666666667,0.088,0.792888888888889,-65.9265432098765
"216","Feb 12 02",0.0668428571428571,0.331103507769312,-0.6249,0.2732,0.109629532857143,7,0.0628571428571429,0.0388571428571429,0.898285714285714,-64.9214682539683
"217","Feb 12 03",-0.0952466666666667,0.570610340984191,-0.9465,0.69,0.325596161238095,15,0.0956,0.144866666666667,0.7596,-63.7610925925926
"218","Feb 12 04",-0.135925,0.532913358342611,-0.9287,0.4767,0.2839966475,12,0.0596666666666667,0.126333333333333,0.814,-62.8328009259259
"219","Feb 12 05",0.108778571428571,0.398545235688635,-0.743,0.5859,0.15883830489011,14,0.0822857142857143,0.0342857142857143,0.883428571428571,-61.7252777777778
"220","Feb 12 06",0.0624142857142857,0.389995172741798,-0.4588,0.5859,0.152096234761905,7,0.0915714285714286,0.0952857142857143,0.813285714285714,-60.9974603174603
"221","Feb 12 07",0.1729,0.2006,-0.128,0.2732,0.04024036,4,0.0825,0.01925,0.89825,-59.5621527777778
"222","Feb 12 08",0.06998,0.623618141974718,-0.7579,0.652,0.388899587,5,0.1476,0.11,0.7424,-58.9668333333333
"223","Feb 12 09",0.3919,0.167867149853686,0.2732,0.5106,0.02817938,2,0.215,0,0.785,-57.8706944444444
"224","Feb 12 10",0.182133333333333,0.157732093542606,0,0.2732,0.0248794133333333,3,0.0733333333333333,0,0.926666666666667,-56.9426851851852
"225","Feb 12 11",-0.408852941176471,0.494140065059553,-0.875,0.4051,0.244174403897059,17,0.0565882352941176,0.188235294117647,0.754764705882353,-55.8275
"226","Feb 12 12",-0.148533333333333,0.579825361377863,-0.875,0.7003,0.33619744969697,12,0.0858333333333333,0.117166666666667,0.796916666666667,-54.8818055555556
"227","Feb 12 13",-0.13566,0.645898003987902,-0.875,0.5859,0.417184231555556,10,0.0999,0.1519,0.748,-53.8863888888889
"228","Feb 12 14",-0.354347368421053,0.503528236401695,-0.8934,0.5859,0.253540684853801,19,0.0505789473684211,0.178578947368421,0.770894736842105,-52.8176900584795
"229","Feb 12 15",-0.1056,0.523948497468978,-0.8689,0.5859,0.274522028,11,0.0710909090909091,0.105545454545455,0.823545454545455,-51.9293686868687
"230","Feb 12 16",0.2122,0.545658714516018,-0.8689,0.7513,0.297743432727273,12,0.124666666666667,0.0655833333333333,0.809666666666667,-50.8996759259259
"231","Feb 12 17",0.0779666666666667,0.44921352056547,-0.8689,0.6249,0.201792787058824,18,0.114166666666667,0.0954444444444444,0.790333333333333,-49.8211265432099
"232","Feb 12 18",-0.173793333333333,0.486231550464042,-0.9201,0.6523,0.236421120666667,15,0.0476,0.128666666666667,0.823733333333333,-48.9846296296296
"233","Feb 12 19",0.239358333333333,0.536952966381657,-0.8689,0.6486,0.288318488106061,12,0.170083333333333,0.105083333333333,0.724833333333333,-47.8336805555556
"234","Feb 12 20",0.07325,0.502879701604384,-0.7184,0.6486,0.252887994285714,8,0.0905,0.085375,0.824125,-46.9161458333333
"235","Feb 12 21",-0.36295,0.660024565451923,-0.9127,0.6486,0.435632427,6,0.0851666666666667,0.224,0.691166666666667,-45.9114814814815
"236","Feb 12 22",-0.107833333333333,0.517185225011018,-0.9171,0.5859,0.267480556969697,12,0.06075,0.11375,0.8255,-44.803587962963
"237","Feb 12 23",0.318718181818182,0.36073287296331,-0.3818,0.7667,0.130128205636364,11,0.149636363636364,0.068,0.782363636363636,-43.7852777777778
"238","Feb 13 00",0.0339875,0.483772093441589,-0.8689,0.6486,0.234035438392857,8,0.076875,0.085875,0.83725,-42.8996875
"239","Feb 13 01",0.255107692307692,0.395856679581425,-0.6486,0.7783,0.156702510769231,13,0.160230769230769,0.0853076923076923,0.754538461538461,-41.9331196581197
"240","Feb 13 02",0.211869230769231,0.543926562727934,-0.8225,0.7163,0.295856105641026,13,0.157461538461538,0.0973846153846154,0.745230769230769,-40.9578632478633
"241","Feb 13 03",-0.155377777777778,0.55468783062588,-0.8689,0.7783,0.307678589444444,9,0.0701111111111111,0.149666666666667,0.780333333333333,-39.8461111111111
"242","Feb 13 04",0.482014285714286,0.221697206632315,0,0.6486,0.0491496514285714,7,0.195285714285714,0.0331428571428571,0.771571428571429,-38.8436904761905
"243","Feb 13 05",-0.153471428571429,0.450009287734841,-0.7783,0.5859,0.202508359047619,7,0.0288571428571429,0.117857142857143,0.853285714285714,-37.9903174603175
"244","Feb 13 06",0.0357888888888889,0.472913198812542,-0.8689,0.6369,0.223646893611111,9,0.105666666666667,0.0914444444444444,0.802777777777778,-36.8584259259259
"245","Feb 13 07",-0.34005,0.394303449135307,-0.7242,0,0.15547521,4,0.03525,0.2035,0.76125,-35.7527083333333
"246","Feb 13 08",0.3835,0.257807903292354,0,0.6369,0.066464915,5,0.142,0,0.858,-34.9867222222222
"247","Feb 13 09",0.18348,0.532954554347742,-0.5859,0.8934,0.284040557,5,0.233,0.1312,0.6356,-33.9488888888889
"248","Feb 13 10",-0.4442,0.513972353342084,-0.9287,0,0.26416758,4,0,0.20825,0.79175,-33.03375
"249","Feb 13 11",0.18196,0.453697513523909,-0.8422,0.5859,0.205841433777778,10,0.0903,0.0335,0.8762,-31.8233888888889
"250","Feb 13 12",0.01045,0.674675879960148,-0.7845,0.5859,0.455187543,6,0.0993333333333333,0.109833333333333,0.790833333333333,-30.8633796296296
