"","Datetime","ID","Text","Language"
"100","Wed Feb 28 10:34:37 +0000 2018","jyonko77","RT @SiddonsDan: ""The #NRA is telling women 'empower yourself.' We trust you to be able to determine your needs for self-defense. We trust y…","en"
"101","Wed Feb 28 10:35:08 +0000 2018","DiannaTauer","No wonder he jumped against the NRA he knew if he railed “gun control” the left would support him no matter how inc… https://t.co/HaCGov8Jrf","en"
"102","Wed Feb 28 10:38:03 +0000 2018","Chris11962","RT @ClintonMSix14: How about we stop wasting time on gun control my guns are not up for debate.

retweet if you agree!

#MAGA <U+0001F1FA><U+0001F1F8>
#FridayMot…","en"
"103","Wed Feb 28 10:39:32 +0000 2018","Kenwhite4444","@Corduene20 @riwired So tell me again why we must get rid of the second amendment,  this planet crawls with evil me… https://t.co/yZaEqoVpKM","en"
"104","Wed Feb 28 10:46:35 +0000 2018","LilyLopez8","RT @jsphdeal: cardi b schooling people about gun control and matilda at the same time is everything i didn’t know i needed https://t.co/MMd…","en"
"105","Wed Feb 28 10:47:00 +0000 2018","MarkGraben","RT @PeppyItalian: This is the NRA

<U+0001F447><U+0001F447><U+0001F447><U+0001F447>

#NRA
#2A
#Racy4Trump
#IAmTheNRA https://t.co/awHjItLOmi","en"
"106","Wed Feb 28 10:47:13 +0000 2018","Gjallarhornet","#EXCLUSIVE: #FedEx’s secret deal with the #NRA and the gun industry
#FloridaShooting #GunControl… https://t.co/j2kiNpciY2","en"
"107","Wed Feb 28 10:47:57 +0000 2018","VanceConatser1","RT @_SierraWhiskee: Kudos to #Roku!! When bullied to pull #NRAtv they responded, ""if you don’t like NRATV, don’t watch it."" 
We are all giv…","en"
"108","Wed Feb 28 10:47:58 +0000 2018","CognitiveShield","RT @GunOwners: Gun Owners of America challenged Col. Ralph Peters (ret.) to a debate on the subject of gun control: https://t.co/HpSfrP2rgA…","en"
"109","Wed Feb 28 10:49:25 +0000 2018","Sidslang","RT @david_j_roth: /In an extremely More In Sorrow Than In Anger voice  ""Regretfully, the teenager who survived a mass shooting has been ins…","en"
"110","Wed Feb 28 10:53:08 +0000 2018","TiggerSiberian","@JoeNavy @vgspitzer @TheBeatWithAri @MSNBC @AriMelber Fully automatic firearms are heavily restricted by the NFA.… https://t.co/8GNdm4aLKt","en"
"111","Wed Feb 28 10:53:13 +0000 2018","truf8ke","RT @EdKrassen: After Bill Clinton implemented an assault weapons ban in 1994, deaths due to mass shootings fell by 43%.  Then after the GOP…","en"
"112","Wed Feb 28 10:54:03 +0000 2018","cambuslad","RT @Freudianscript: Forget gun control. At my age, bladder control is my first priority.","en"
"113","Wed Feb 28 10:54:53 +0000 2018","SephieMey","RT @SaintSluggo: So. I’m N O T the biggest gun control dude in the world for a whole gang of reasons. BUT. When you, as a society, end up s…","en"
"114","Wed Feb 28 10:56:40 +0000 2018","wsucpa","President of the NRA: The Iowa father-of-three at heart of gun debate https://t.co/ycoYS2OEkA via @MailOnline","en"
"115","Wed Feb 28 10:58:24 +0000 2018","rhaton13","RT @JoeNBC: FedEx is afraid to take a stand for gun safety and for keeping schools safe because they want to corner the gun shipping busine…","en"
"116","Wed Feb 28 10:59:27 +0000 2018","soft_minho","RT @AwestruckVox: OK KO straight up did an episode about gun control and they really did not try to be subtle at all. The timing couldn't h…","en"
"117","Wed Feb 28 11:05:37 +0000 2018","80128Patriot","RT @mljackson12: The 5 million members of the @NRA, that's who.  I am a law abiding, proud life member of the #NRA, and I vote! https://t.c…","en"
