"","Datetime","ID","Text","Language"
"69","Tue Feb 13 15:38:15 +0000 2018","IIIPIIA","@BillNyeOverlord @StainedHalo @CNN The simple fact remains, there are barely a handful of actual ""mass shootings"" a… https://t.co/7AooyAtUcj","en"
"70","Tue Feb 13 15:48:05 +0000 2018","TexasLo4Ever","@hickorymtnman @JohnRLottJr Hopefully Chicago was the base line for the study. Strictest gun laws, highest gun violence rates.<U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F>","en"
"71","Tue Feb 13 15:49:59 +0000 2018","word_34","Military added 4,000 veterans to gun ban list after Texas church shooting https://t.co/iyAvt9YD8O","en"
"72","Tue Feb 13 15:51:02 +0000 2018","CaNettoyant","RT @Redpainter1: A guy filled with so much rage that he breaks his tv with a sledgehammer should probably not own a gun @NRA #NRA https://t…","en"
"73","Tue Feb 13 16:00:59 +0000 2018","PatCarryD","Red Dot + Magnifier vs Low Power Variable Optic (1-6x) <U+0096> #gunreviews https://t.co/ng9iLrgyOh","en"
"74","Tue Feb 13 16:03:55 +0000 2018","Ta9son619","RT @tbfctory: progress
#gundam_exia
#gundam_exia_repair2
#<U+30AC><U+30F3><U+30C0><U+30E0><U+30A8><U+30AF><U+30B7><U+30A2><U+30EA><U+30DA><U+30A2>2
#OO<U+30AC><U+30F3><U+30C0><U+30E0>
#OOGUNDAM https://t.co/LFp92tgU4B","en"
"75","Tue Feb 13 16:05:52 +0000 2018","xMoraI","@credibIes I woke up without gunskill again :/","en"
"76","Tue Feb 13 16:10:06 +0000 2018","BravoTacA","Benelli M1014 Military only 12 gauge tactical shotgun with collapsible stock! (4K) <U+0096> #gunreviews https://t.co/tVsq7ExBjt","en"
"77","Tue Feb 13 16:12:36 +0000 2018","Gautam_Shah","RT @rationalwalk: First level thinking:  Republican favoring gun rights is good for gunmakers and Democrats are bad for gunmakers.

Second…","en"
"78","Tue Feb 13 16:13:46 +0000 2018","UncleDozo","@pourmecoffee One skull and spike and ancient Scandinavia was violent? Then what are we with all of our mass shootings????","en"
"79","Tue Feb 13 16:16:29 +0000 2018","Dschwan65","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/EwONnxn1ww","en"
"80","Tue Feb 13 16:19:26 +0000 2018","nismo591","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/pdMYNf9Hha","en"
"81","Tue Feb 13 16:33:07 +0000 2018","cornock60","RT @smartvalueblog: RT Trust, Respect, Loyalty, and Betrayal. #USA #Americans #America #Military #NRA #Trump #Cruz #Congress @GOP @realDona…","en"
"82","Tue Feb 13 16:48:20 +0000 2018","Wanted_Wardrobe","RT @Wanted_Wardrobe: Check out Concealment #Holster #Kel-tec PF9 Left #IWB Kydex &amp; Leather - Tuckable NWT #2A #edc  https://t.co/aKQhtfNYGP…","en"
"83","Tue Feb 13 16:51:53 +0000 2018","Kfolmar","RT @teamtrace: THREAD <U+2B07><U+FE0F> @AlexYablon points out errors in a @nytimes op-ed by debunked gun violence researcher John Lott. https://t.co/FdeQ…","en"
"84","Tue Feb 13 17:23:39 +0000 2018","JonEricAdamsOne","RT @NRA: Wyoming: Please contact your state Senator and strongly urge them to support Senate File 71! #2A
https://t.co/sJZFypG7KX","en"
"85","Tue Feb 13 17:24:25 +0000 2018","OperaBrendaSLP","RT @MultCoSO: Access to guns raises the risk of suicide for people in crisis. Save a life by limiting access to firearms.  
Learn more at h…","en"
"86","Tue Feb 13 17:35:45 +0000 2018","HowieBruce","Georgia Tech student group helping train college students with firearms to fight back https://t.co/DzLOvV4Opx","en"
"87","Tue Feb 13 17:51:43 +0000 2018","lucb067","RT @TheSlyStallone: Pushing the limits! This one hurt, I think I’ll go home and take a nap… Bye. #gunnars #strength… https://t.co/XKQWIzKH1t","en"
